COH	DAC	ELOC	HALSTEADLENGHT	HALSTEADVOCABULARY	HALSTEADVOLUME	ID	LCC	LCOM	LOC	MCCABEMETRIC	MPC	NAME	NOA	NOO	NUMBEROFCHILDREN	NUMBEROFIMPORTS	NUMBOFATTRIBUTES	NUMBOFMETHODS	PATTERNROLE	PATTERNTYPE	RFC	TCC
0	2	74	125	416	753.8356575326579	273	-1	6	151	6	13	com.github.benmanes.caffeine.jcache.JCacheGuiceTest	0	0	0	29	2	4			17	0
-1	0	16	34	57	137.46374310637472	528	-1	3	47	4	4	com.github.benmanes.caffeine.jcache.CacheProxyTest	2	1	0	5	0	3			7	-1
0	6	38	76	180	394.664720667656	455	-1	4	97	5	17	com.github.benmanes.caffeine.jcache.JCacheProfiler	0	0	0	14	7	4			21	-1
0	8	72	118	348	690.559892613388	460	0	46	128	20	22	com.github.benmanes.caffeine.jcache.AbstractJCacheTest	0	0	10	18	11	12			34	0
-1	0	13	33	51	129.75024587990274	449	0	1	62	3	12	com.github.benmanes.caffeine.jcache.OSGiTest	0	0	0	15	0	2			14	0
0	2	26	50	112	235.9249435647547	487	-1	4	77	9	16	com.github.benmanes.caffeine.jcache.CacheManagerTest	0	0	0	15	2	4			20	0
0	1	17	59	93	267.4233700960421	243	0	1	44	5	1	com.github.benmanes.caffeine.jcache.EntryProxy	0	0	0	2	1	2			3	0
0	6	121	180	695	1177.9041322016626	236	-1	48	216	42	39	com.github.benmanes.caffeine.jcache.CacheManagerImpl	0	0	0	14	6	16			55	-1
-1	0	195	248	1197	1757.7182789783772	267	-1	15	274	15	35	com.github.benmanes.caffeine.jcache.CacheFactory	0	0	0	22	0	6			41	0
0	2	45	75	198	396.62002730209014	260	2	0	65	17	4	com.github.benmanes.caffeine.jcache.Expirable	0	0	0	1	2	7			11	2
0	1	97	162	610	1038.9803510611118	238	-1	9	180	19	36	com.github.benmanes.caffeine.jcache.LoadingCacheProxy	0	0	0	19	1	6	context	State	42	0
0	16	817	754	3536	6160.746573513181	237	-1	653	1214	174	308	com.github.benmanes.caffeine.jcache.CacheProxy	0	0	0	48	16	54	context	State	362	-1
0	1	31	40	111	188.38120805249335	287	3	0	73	7	21	com.github.benmanes.caffeine.jcache.expiry.JCacheExpiryPolicyTest	0	0	0	6	2	7			28	3
0	4	41	90	191	472.7046085241967	530	-1	2	105	8	27	com.github.benmanes.caffeine.jcache.expiry.JCacheExpiryAndMaximumSizeTest	3	1	0	21	4	4			31	0
-1	0	112	135	613	866.4792663513886	461	-1	105	228	26	88	com.github.benmanes.caffeine.jcache.expiry.JCacheAccessExpiryTest	14	1	0	18	0	15			103	0
