COH	DAC	ELOC	HALSTEADLENGHT	HALSTEADVOCABULARY	HALSTEADVOLUME	ID	LCC	LCOM	LOC	MCCABEMETRIC	MPC	NAME	NOA	NOO	NUMBEROFCHILDREN	NUMBEROFIMPORTS	NUMBOFATTRIBUTES	NUMBOFMETHODS	PATTERNROLE	PATTERNTYPE	RFC	TCC
0	7	89	128	478	789.7101737589064	230	-1	37	213	36	67	com.netflix.discovery.DiscoveryClientRedirectTest	0	0	0	25	9	10			77	0
-1	0	103	115	614	738.2994167369213	204	-1	6	162	7	24	com.netflix.discovery.DiscoveryClientHealthTest	4	0	0	6	0	4			28	0
-1	0	126	152	772	1010.645651603766	162	-1	66	189	35	68	com.netflix.discovery.DiscoveryClientRegistryTest	12	0	0	8	0	12			80	0
0	2	68	92	348	538.4026281392516	278	-1	13	131	13	52	com.netflix.discovery.DiscoveryClientEventBusTest	7	0	0	27	2	7			59	0
-1	0	15	30	57	121.29153803503651	197	0	1	27	5	6	com.netflix.discovery.AbstractDiscoveryClientTester	2	0	3	2	0	2			8	0
0	6	154	192	803	1284.1641050777782	194	0	11	240	27	74	com.netflix.discovery.DiscoveryStatusCheckerTest	0	0	0	27	14	14			88	0
0	6	114	152	626	978.781256407215	231	-1	31	153	20	28	com.netflix.discovery.DiscoveryClientRule	0	0	0	9	8	10			38	-1
0	5	118	130	701	851.8260253144967	201	3	0	194	14	27	com.netflix.discovery.TimedSupervisorTaskTest	0	0	0	13	9	7			34	3
0	4	131	148	654	959.4998880156654	277	-1	65	183	24	50	com.netflix.discovery.BaseDiscoveryClientTester	0	0	2	8	22	14			64	-1
-1	0	50	61	232	332.2509796716449	195	-1	15	87	10	46	com.netflix.discovery.EurekaLifecycleTest	0	0	0	12	0	6			52	0
0	2	28	62	134	303.6660675969565	175	0	1	49	8	13	com.netflix.discovery.DiscoveryClientDisableRegistryTest	0	0	0	7	2	3			16	0
0	3	72	94	318	541.6328299813366	268	2	0	111	15	33	com.netflix.discovery.DiscoveryClientRegisterUpdateTest	0	0	0	11	3	6			39	2
